id,name,isin_code,create_day,market_type,market_type_detail,industry_type,update_time,update_user
077660,大同麥證7B購01,TW18Z0776609,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077661,晶電麥證7B購01,TW18Z0776617,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077662,奇力新麥證7A購01,TW18Z0776625,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077663,強茂麥證7A購01,TW18Z0776633,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077664,宏達電麥證7B購02,TW18Z0776641,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077665,新光金麥證7B購01,TW18Z0776658,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077666,京鼎麥證7A購01,TW18Z0776666,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077667,台勝科麥證7B購01,TW18Z0776674,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077668,GIS麥證7B購01,TW18Z0776682,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077669,晶電台新7A購03,TW18Z0776690,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07766P,上銀中信7C售03,TW18Z07766P4,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077670,訊芯台新7B購01,TW18Z0776708,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077671,GIS台新7A購02,TW18Z0776716,20180420,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077672,上証2X中信81購02,TW18Z0776724,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077673,滬深2X中信7A購05,TW18Z0776732,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077674,禾伸堂中信7A購01,TW18Z0776740,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077675,智原中信7A購01,TW18Z0776757,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077676,鎧勝中信7A購02,TW18Z0776765,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077677,亞德客凱基7A購02,TW18Z0776773,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077678,大成鋼凱基7A購01,TW18Z0776781,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077679,大成鋼凱基7A購02,TW18Z0776799,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07767P,嘉聯益康和7B售01,TW18Z07767P2,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077680,新光鋼凱基7A購03,TW18Z0776807,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077681,新光鋼凱基7A購04,TW18Z0776815,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077682,新光鋼凱基7A購05,TW18Z0776823,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077683,群創凱基7A購02,TW18Z0776831,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077684,新唐凱基7A購04,TW18Z0776849,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077685,滬深2X日盛7A購01,TW18Z0776856,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077686,華通日盛7A購01,TW18Z0776864,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077687,燿華日盛7A購02,TW18Z0776872,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077688,上証2X群益7B購08,TW18Z0776880,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077689,A50正2群益7A購05,TW18Z0776898,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07768P,全新兆豐7C售01,TW18Z07768P0,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077690,奇力新宏遠7A購01,TW18Z0776906,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077691,CFA50統一7A購03,TW18Z0776914,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077692,滬深2X統一7A購02,TW18Z0776922,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077693,新光鋼統一7A購01,TW18Z0776930,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077694,晶電統一7B購03,TW18Z0776948,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077695,A50正2元富7A購02,TW18Z0776955,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077696,上銀元富7A購03,TW18Z0776963,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077697,創意元富7A購01,TW18Z0776971,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077698,滬深2X康和7A購02,TW18Z0776989,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077699,台灣50元大7C購01,TW18Z0776997,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07769P,元上證群益7B售04,TW18Z07769P8,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077700,鴻海元大7A購08,TW18Z0777003,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077701,燿華元大7A購04,TW18Z0777011,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077702,廣達元大7A購01,TW18Z0777029,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077703,興勤元大7A購01,TW18Z0777037,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077704,聯發科元大7A購09,TW18Z0777045,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077705,聯發科元大7A購10,TW18Z0777052,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077706,冠德元大7A購01,TW18Z0777060,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077707,亞光元大7A購02,TW18Z0777078,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077708,德律元大7A購02,TW18Z0777086,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077709,日電貿元大7A購04,TW18Z0777094,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07770P,元黃金群益7B售02,TW18Z07770P6,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077710,聯鈞元大7A購03,TW18Z0777102,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077711,智易元大7A購02,TW18Z0777110,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077712,TPK元大7B購01,TW18Z0777128,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077713,正文元大7A購02,TW18Z0777136,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077714,長虹元大7A購01,TW18Z0777144,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077715,矽創元大7A購01,TW18Z0777151,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077716,華夏永豐7A購01,TW18Z0777169,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077717,新光鋼永豐7A購03,TW18Z0777177,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077718,仁寶永豐7A購01,TW18Z0777185,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077719,國巨永豐7A購06,TW18Z0777193,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07771P,鴻海群益7B售17,TW18Z07771P4,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077720,大同永豐7A購02,TW18Z0777201,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077721,晶電永豐7A購05,TW18Z0777219,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077722,聯發科永豐7A購01,TW18Z0777227,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077723,晶豪科永豐7A購02,TW18Z0777235,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077724,亞光永豐7A購03,TW18Z0777243,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077725,創意永豐7A購03,TW18Z0777250,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077726,隆達永豐7A購02,TW18Z0777268,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077727,聯茂永豐7A購01,TW18Z0777276,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077728,GIS永豐7A購04,TW18Z0777284,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077729,南茂永豐7A購02,TW18Z0777292,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07772P,中石化凱基7B售06,TW18Z07772P2,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077730,上銀台新7A購02,TW18Z0777300,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077731,台積電台新7B購03,TW18Z0777318,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077732,聯發科台新7A購01,TW18Z0777326,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077733,聯發科台新7B購01,TW18Z0777334,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077734,滬深2X兆豐7B購02,TW18Z0777342,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077735,國喬兆豐7A購01,TW18Z0777359,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077736,華新兆豐7A購01,TW18Z0777367,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077737,東聯兆豐7A購01,TW18Z0777375,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077738,鴻海兆豐7A購04,TW18Z0777383,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077739,國巨兆豐7A購02,TW18Z0777391,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07773P,長榮凱基7B售02,TW18Z07773P0,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077740,台積電兆豐7A購04,TW18Z0777409,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077741,旺宏兆豐7B購03,TW18Z0777417,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077742,大同兆豐7B購02,TW18Z0777425,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077743,晶電兆豐7B購02,TW18Z0777433,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077744,全新兆豐7B購03,TW18Z0777441,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077745,奇力新兆豐7A購01,TW18Z0777458,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077746,華新科兆豐7A購01,TW18Z0777466,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077747,長榮兆豐7A購01,TW18Z0777474,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077748,國泰金兆豐7A購01,TW18Z0777482,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077749,台郡兆豐7A購02,TW18Z0777490,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07774P,創意元大7B售04,TW18Z07774P8,20180524,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077750,鴻海玉山82購01,TW18Z0777508,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077751,南亞科國泰7A購01,TW18Z0777516,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077752,聯發科國泰7A購01,TW18Z0777524,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077753,聯發科國泰7A購02,TW18Z0777532,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077754,華新科國泰7A購01,TW18Z0777540,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077755,群創國泰7A購01,TW18Z0777557,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077756,樺漢國泰7A購01,TW18Z0777565,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077757,鴻海富邦7A購04,TW18Z0777573,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077758,鴻海富邦7A購05,TW18Z0777581,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077759,鴻海富邦7C購03,TW18Z0777599,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07775P,大立光日盛7B售02,TW18Z07775P5,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077760,華新科富邦7C購01,TW18Z0777607,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077761,貿聯富邦7A購01,TW18Z0777615,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077762,康友富邦7A購01,TW18Z0777623,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077763,GIS富邦7A購03,TW18Z0777631,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077764,遠東新麥證7B購01,TW18Z0777649,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077765,和大麥證7C購01,TW18Z0777656,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077766,中砂麥證7B購01,TW18Z0777664,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077767,奇鋐麥證7A購01,TW18Z0777672,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077768,創意麥證7B購01,TW18Z0777680,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077769,智伸科麥證7A購01,TW18Z0777698,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07776P,台積電元大7B售11,TW18Z07776P3,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077770,中租麥證7B購01,TW18Z0777706,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077771,達運麥證7B購01,TW18Z0777714,20180423,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077772,和大兆豐7B購01,TW18Z0777722,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077773,上証2X群益7A購07,TW18Z0777730,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077774,上証2X群益7B購09,TW18Z0777748,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077775,上証2X中信81購03,TW18Z0777755,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077776,上証2X中信81購04,TW18Z0777763,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077777,上銀中信7A購04,TW18Z0777771,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077778,燿華中信7C購01,TW18Z0777789,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077779,義隆中信7A購01,TW18Z0777797,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07777P,南亞科元大7B售04,TW18Z07777P1,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077780,創意中信7A購02,TW18Z0777805,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077781,矽創中信7A購01,TW18Z0777813,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077782,旺宏日盛7A購04,TW18Z0777821,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077783,欣興日盛7A購01,TW18Z0777839,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077784,台積電凱基7A購01,TW18Z0777847,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077785,創意凱基7A購03,TW18Z0777854,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077786,國巨國泰7A購03,TW18Z0777862,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077787,奇力新國泰7A購01,TW18Z0777870,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077788,宏盛國泰7A購01,TW18Z0777888,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077789,禾伸堂國泰7A購01,TW18Z0777896,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07778P,上銀群益7B售12,TW18Z07778P9,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077790,日電貿國泰7A購02,TW18Z0777904,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077791,創意富邦7A購01,TW18Z0777912,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077792,鎧勝富邦7A購01,TW18Z0777920,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077793,國巨麥證7A購05,TW18Z0777938,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077794,國巨麥證7B購02,TW18Z0777946,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077795,滬深2X永豐7A購03,TW18Z0777953,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077796,鴻海永豐7A購02,TW18Z0777961,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077797,國巨永豐7A購07,TW18Z0777979,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077798,國巨永豐7A購08,TW18Z0777987,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077799,宏碁永豐7A購02,TW18Z0777995,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07779P,鴻海群益7B售19,TW18Z07779P7,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077800,華新科永豐7A購04,TW18Z0778001,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077801,日電貿永豐7A購04,TW18Z0778019,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077802,華擎永豐7A購01,TW18Z0778027,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077803,康普永豐7A購01,TW18Z0778035,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077804,臻鼎永豐7A購01,TW18Z0778043,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077805,鎧勝永豐7A購01,TW18Z0778050,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077806,長虹永豐7A購01,TW18Z0778068,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077807,光磊台新7A購01,TW18Z0778076,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077808,華新科台新7A購02,TW18Z0778084,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077809,智原台新7A購01,TW18Z0778092,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07780P,台積電群益7B售18,TW18Z07780P5,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077810,鴻海統一7A購04,TW18Z0778100,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077811,大同統一7B購01,TW18Z0778118,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077812,聯發科統一7A購04,TW18Z0778126,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077813,華新科統一7B購01,TW18Z0778134,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077814,創意統一7B購01,TW18Z0778142,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077815,滬深2X元富7A購02,TW18Z0778159,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077816,A50正2康和7A購01,TW18Z0778167,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077817,和大元大7A購01,TW18Z0778175,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077818,華新元大7A購03,TW18Z0778183,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077819,新光鋼元大7A購03,TW18Z0778191,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07781P,大立光群益7B售13,TW18Z07781P3,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077820,鴻海元大7A購09,TW18Z0778209,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077821,鴻海元大7A購10,TW18Z0778217,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077822,燿華元大7A購05,TW18Z0778225,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077823,晶電元大7A購13,TW18Z0778233,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077824,奇力新元大7A購06,TW18Z0778241,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077825,宏達電元大7A購04,TW18Z0778258,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077826,宏達電元大7A購05,TW18Z0778266,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077827,宏盛元大7A購04,TW18Z0778274,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077828,亞光元大7A購03,TW18Z0778282,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077829,禾伸堂元大7A購04,TW18Z0778290,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07782P,大立光群益7B售14,TW18Z07782P1,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077830,康控元大7A購03,TW18Z0778308,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077831,康控元大7A購04,TW18Z0778316,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077832,鎧勝元大7A購02,TW18Z0778324,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077833,GIS元大7A購03,TW18Z0778332,20180424,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077834,聚陽第一7A購01,TW18Z0778340,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077835,聯發科第一7A購01,TW18Z0778357,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077836,台積電中信7A購04,TW18Z0778365,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077837,強茂中信7A購01,TW18Z0778373,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077838,宏盛中信7B購01,TW18Z0778381,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077839,智原中信7B購01,TW18Z0778399,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07783P,大立光群益7B售15,TW18Z07783P9,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077840,台勝科中信7A購02,TW18Z0778407,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077841,上証2X群益7A購08,TW18Z0778415,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077842,滬深2X群益7A購09,TW18Z0778423,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077843,日股反群益7B購01,TW18Z0778431,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077844,中石化群益7A購02,TW18Z0778449,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077845,東聯群益7A購01,TW18Z0778456,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077846,為升群益7A購01,TW18Z0778464,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077847,國巨群益7A購04,TW18Z0778472,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077848,微星群益7A購01,TW18Z0778480,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077849,友達群益7A購01,TW18Z0778498,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07784P,大立光群益7B售16,TW18Z07784P7,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077850,聯發科群益7A購02,TW18Z0778506,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077851,可成群益7A購03,TW18Z0778514,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077852,宏達電群益7A購01,TW18Z0778522,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077853,欣興群益7A購02,TW18Z0778530,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077854,京鼎群益7A購02,TW18Z0778548,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077855,群創群益7A購01,TW18Z0778555,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077856,上銀兆豐7B購05,TW18Z0778563,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077857,美律兆豐7B購01,TW18Z0778571,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077858,鴻海日盛7A購03,TW18Z0778589,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077859,奇力新日盛7A購02,TW18Z0778597,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
07785P,大立光群益7B售17,TW18Z07785P4,20180525,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077860,禾伸堂宏遠7A購01,TW18Z0778605,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077861,大成鋼凱基7A購03,TW18Z0778613,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077862,台積電凱基7A購02,TW18Z0778621,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077863,台積電凱基7A購03,TW18Z0778639,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077864,台積電凱基7A購04,TW18Z0778647,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077865,南亞科凱基7A購01,TW18Z0778654,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077866,欣興凱基7A購01,TW18Z0778662,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
077867,矽創凱基7A購01,TW18Z0778670,20180425,上市,上市認購(售)權證,,2018-06-18 23:47:06.934649,tittan
